Cluster,silhueta,davies
2,0.48598093,0.7735030789040201
3,0.4820126,0.7343627191397161
4,0.4278707,0.8930585402449249
5,0.40963376,0.9265563316478749
6,0.32901767,1.0167546566681898
7,0.31102192,0.906787768778985
8,0.27158096,1.0239161929021625
9,0.267352,0.9200232874434273
10,0.23486902,0.8075716591757154
11,0.24696162,0.795935986764782
12,0.24513702,0.8159932469932717
