Cluster,silhueta,davies
2,0.28528243,1.418736233316545
3,0.37980127,0.9739754691772621
4,0.347357,0.959797627292726
5,0.34268996,0.9111518450752925
6,0.3073075,0.9603120588813718
7,0.28949422,0.9964205094988374
8,0.24824335,0.8633006030255923
9,0.32633728,0.8436506531147651
10,0.2972917,0.7874749660047138
11,0.34956944,0.7409434647659261
12,0.3031649,0.7005082713730308
