Cluster,silhueta,davies
2,0.2930705,1.389885965164255
3,0.35626507,1.081439087868878
4,0.3716956,0.9629998694184341
5,0.37738165,0.8395486343202334
6,0.36125964,0.9621519131139782
7,0.35441023,0.9777008973889716
8,0.37010854,0.8618526121794748
9,0.39048442,0.7733984347216182
10,0.2957838,0.7734918181681039
11,0.33744925,0.7818204223051364
12,0.3194308,0.6439335888951044
