Cluster,silhueta,davies
2,0.29478025,1.3844495273804998
3,0.35626507,1.081439087868878
4,0.3716956,0.9629998694184341
5,0.37738165,0.8395486343202332
6,0.36125964,0.9621519131139781
7,0.35441023,0.9777008973889715
8,0.36076656,0.8717218315426003
9,0.2996444,0.9077647829474353
10,0.4080988,0.7485418445195873
11,0.3854158,0.7280910352285381
12,0.20132951,1.033217115629474
