Cluster,silhueta,davies
2,0.25914508,1.5063961275062092
3,0.21899524,1.4328372024456912
4,0.29755846,1.163851957357683
5,0.29167065,1.111593196132666
6,0.24269404,1.0268619342781928
7,0.24662098,0.9933146103395513
8,0.28848496,0.8760149671767102
9,0.24472052,0.8349878266940146
10,0.20684376,0.8209704546858803
11,0.20340398,0.762160130095932
12,0.20281313,0.7854496664006657
