Cluster,silhueta,davies
2,0.25914508,1.5063961275062092
3,0.34485683,1.0624809509291941
4,0.29755846,1.163851957357683
5,0.285692,1.0097326916374252
6,0.25117448,1.0227126905812287
7,0.24717267,0.981226896749108
8,0.21813361,0.9267575228828742
9,0.19446655,0.9621297596530355
10,0.25605553,0.7880016411088259
11,0.22243856,0.7409867911095455
12,0.18451957,0.704146524635277
