Cluster,silhueta,davies
2,0.15999788,1.8686860162341623
3,0.2941785,1.2060611528900391
4,0.24189231,1.5092144832980003
5,0.29978395,1.1358241213578086
6,0.26851648,1.1833146022984706
7,0.2643961,1.074160030819224
8,0.28295922,1.0134434178307337
9,0.24915305,0.9501849792140157
10,0.2520342,0.9346836670281157
11,0.28846222,0.8202313837826881
12,0.2126226,0.9416631896092166
