Cluster,silhueta,davies
2,0.25914508,1.5063961275062092
3,0.34485683,1.0624809509291941
4,0.071455024,2.1583471785568604
5,0.22182994,1.2258905062971561
6,0.29428875,1.0771449513858118
7,0.27734846,1.0751129081392805
8,0.28344023,1.0560427179097913
9,0.2971733,1.0031599760495586
10,0.29609177,0.9468782071923119
11,0.25875035,0.9044776218405143
12,0.20523664,0.8694842548517173
