Cluster,silhueta,davies
2,0.2598494,1.51302523142554
3,0.3158443,1.1973785358605735
4,0.30388767,1.1591509602916492
5,0.3196524,1.0649956171863966
6,0.22626181,1.2386402005956867
7,0.2282662,1.1713366500242246
8,0.22049375,1.1951813724626608
9,0.18426359,1.1403589662706193
10,0.18224403,1.1011341918173028
11,0.16633488,1.1167774312112546
12,0.13615757,0.9928277006489767
