Cluster,silhueta,davies
2,0.2598494,1.51302523142554
3,0.3158443,1.1973785358605735
4,0.30388767,1.1591509602916492
5,0.29978395,1.1358241213578086
6,0.33247128,1.076102518156667
7,0.2994023,1.061025892068818
8,0.28350765,1.0060518185386749
9,0.2979712,0.9737627391914631
10,0.33357152,0.8191817614749434
11,0.3042937,0.7801255190389008
12,0.27183658,0.7819857638126777
