Cluster,silhueta,davies
2,0.24375744,1.5139797273378932
3,0.31501746,1.2195180967256558
4,0.3541347,1.0125506174912147
5,0.34347507,1.0190907968203735
6,0.34930572,0.9497020496136334
7,0.3608076,0.9316923416279762
8,0.3564701,0.8959687268158758
9,0.37464714,0.8713578712682588
10,0.37681222,0.8019120200169197
11,0.32377696,0.8566364311140734
12,0.32249263,0.7522323114645335
