Cluster,silhueta,davies
2,0.25211546,1.5237046472365543
3,0.34485683,1.0624809509291941
4,0.31417567,1.055127145186281
5,0.3120236,0.977103240671644
6,0.32755607,0.9510804673344474
7,0.31050637,0.9241408835929412
8,0.33474243,0.892932151504739
9,0.33767635,0.8184070968793314
10,0.33596388,0.6974263193032113
11,0.33582076,0.7539844273185896
12,0.33339772,0.6004163934044814
