Cluster,silhueta,davies
2,0.4329144,0.9173221727635767
3,0.42623368,0.8298871608489867
4,0.4240346,0.8632568622861155
5,0.4411657,0.8723495318447894
6,0.36117715,0.9660421406424975
7,0.36906257,0.9233388258312827
8,0.3137598,1.2205985461467785
9,0.3106199,0.939034486815241
10,0.3414616,0.9048000787601858
11,0.2751224,0.9311419818162393
12,0.31182474,0.8542039365483731
