Cluster,silhueta,davies
2,0.2598494,1.51302523142554
3,0.3158443,1.1973785358605735
4,0.3541347,1.0125506174912147
5,0.34347507,1.0190907968203735
6,0.32034403,1.0448967492911194
7,0.3420275,0.9601652225754261
8,0.35994387,0.9262641105372227
9,0.36128646,0.846442720828142
10,0.3307116,0.7970051184515758
11,0.28260148,0.9051613569918389
12,0.26794353,0.8722633618097145
