Cluster,silhueta,davies
2,0.25443363,1.5090097082144653
3,0.34485683,1.0624809509291941
4,0.31417567,1.055127145186281
5,0.28242436,1.092202772999069
6,0.28768983,1.059008937092017
7,0.27734846,1.0751129081392807
8,0.2694067,0.9809370986514114
9,0.27296314,0.8911408134265546
10,0.2885723,0.7188570142624418
11,0.28532112,0.658608077406183
12,0.25418234,0.848333140551488
