Cluster,silhueta,davies
2,0.25443363,1.5090097082144653
3,0.34485683,1.0624809509291941
4,0.30191365,1.0834210346182238
5,0.3120236,0.977103240671644
6,0.32755607,0.9510804673344474
7,0.26222566,1.0079168128341107
8,0.24645771,0.8892383902442564
9,0.30028456,0.9464142645628493
10,0.26667893,0.7708078558776369
11,0.28985342,0.6469622952415924
12,0.2911872,0.7481600230683981
