Cluster,silhueta,davies
2,0.25443363,1.5090097082144653
3,0.34485683,1.0624809509291941
4,0.31417567,1.055127145186281
5,0.2986154,0.999717381250443
6,0.28504798,1.06292499440341
7,0.3001348,0.952606370071243
8,0.33474243,0.8929321515047391
9,0.2434987,1.0528725900933458
10,0.3020304,0.7866446297694567
11,0.26815507,0.8177183623252663
12,0.2689347,0.9001750130490661
