Cluster,silhueta,davies
2,0.25443363,1.5090097082144653
3,0.34485683,1.0624809509291941
4,0.29755846,1.163851957357683
5,0.2958744,1.0695886324202701
6,0.2985647,0.9860424906306825
7,0.33801565,0.9001829692804921
8,0.31534094,0.8197133156155176
9,0.28461054,0.9212745317082168
10,0.32370502,0.7054320107907112
11,0.21037218,0.8946572664618304
12,0.2920213,0.6546011943856939
