Cluster,silhueta,davies
2,0.27931088,1.4569007779345375
3,0.37980127,0.9739754691772621
4,0.3479235,0.8928733675919738
5,0.34268996,0.9111518450752927
6,0.30867448,0.9409853742072115
7,0.3187125,0.7668574605819851
8,0.3177005,0.793585196036446
9,0.3188636,0.7950198291898085
10,0.2748618,0.7796544317378943
11,0.275592,0.7968235395642562
12,0.2249903,0.8741070018853891
