Cluster,silhueta,davies
2,0.27931088,1.4569007779345375
3,0.37980127,0.9739754691772621
4,0.24113879,1.4381172219324727
5,0.16613469,1.1873165805915822
6,0.2681303,1.0842563911012253
7,0.34106457,0.8451683804460159
8,0.31777593,0.7818245231092164
9,0.27743962,0.7081788696101856
10,0.2590915,0.759105578242547
11,0.2699917,0.7248216047840517
12,0.27141476,0.6813387733845754
