Cluster,silhueta,davies
2,0.29747123,1.3716772305963185
3,0.35626507,1.081439087868878
4,0.2965718,1.3111337187801597
5,0.32081205,1.1908386032522933
6,0.22475219,1.3626718947414103
7,0.17568344,1.2659033957497439
8,0.17451297,1.1849067625041427
9,0.21676727,1.0541707202865618
10,0.22135957,0.9824461663384222
11,0.20602372,0.8751371520597568
12,0.24558978,0.7541847843561608
