Cluster,silhueta,davies
2,0.27931088,1.4569007779345375
3,0.16867465,1.6695953437656115
4,0.29242113,1.2326217089282123
5,0.25636205,1.2453831966420787
6,0.31135467,1.0271511010548384
7,0.3213833,0.9320632136813906
8,0.27674574,0.8824948510500648
9,0.25579932,0.8033898264256322
10,0.27968842,0.7030643352104925
11,0.20438503,0.7242722751288855
12,0.22135884,0.7356098754704208
