Cluster,silhueta,davies
2,0.4860299,0.7734113201710261
3,0.38369238,0.9137494742592436
4,0.42792204,0.8929490232909938
5,0.40969893,0.926416510070378
6,0.37226012,0.9258830680683036
7,0.30868402,1.0149993237554074
8,0.27914995,1.0290296620762986
9,0.21772595,1.0775861930278379
10,0.19804586,0.9173498375543016
11,0.19265477,0.9122139574626406
12,0.18740256,0.9319473962516143
