Cluster,silhueta,davies
2,0.48598093,0.7735030789040201
3,0.4820126,0.7343627191397161
4,0.36039108,0.8842254518817328
5,0.27612633,1.4950440510919432
6,0.2193301,1.5313957881852194
7,0.17464794,1.516799706038806
8,0.18980509,1.341953881628736
9,0.19951683,0.7638040998393016
10,0.22443676,0.6117438797235731
11,0.21796337,0.5078815734066787
12,0.2603298,0.503809974567162
