Cluster,silhueta,davies
2,0.050671566,1.3696840015869929
3,0.48205653,0.7342608771887247
4,0.35798597,0.881143830459487
5,0.3032656,0.9364551587463008
6,0.32833195,0.9806961242053779
7,0.28714183,1.0406463019612668
8,0.22571784,1.0938203192961273
9,0.22046565,1.0999530863665963
10,0.22470056,1.0546502977701298
11,0.20001954,0.9615153002230016
12,0.20642023,0.9297713323061604
