Cluster,silhueta,davies
2,0.36313868,0.9701986841352609
3,0.48205653,0.7342608771887247
4,0.46314353,0.8157672721885222
5,0.37779182,0.9341364764679693
6,0.35737187,0.9460656089831799
7,0.31161436,1.0299357458132365
8,0.30150482,0.9990691681292223
9,0.27507365,0.8881470366831636
10,0.25099325,0.8441004166324504
11,0.21450312,0.8980589465648574
12,0.19028692,0.8474630076408368
