Cluster,silhueta,davies
2,0.37610844,0.9515135971811262
3,0.42623368,0.8298871608489867
4,0.32860708,0.9737918931128833
5,0.2598036,0.8410827218820668
6,0.259274,0.8877032274851514
7,0.24118713,0.8605178422492342
8,0.27213115,0.8769987446335757
9,0.19263151,0.8360787762658124
10,0.19328743,0.9454930242866169
11,0.22018251,0.936645105491685
12,0.25206923,0.9135844558071904
